filename,average_plddt
model_4_ptm_r3_seed2.pdb,63.60529411764707
model_1_ptm_r2_seed7.pdb,64.19999999999999
model_1_ptm_r2_seed6.pdb,61.90411764705883
model_4_ptm_r3_seed3.pdb,66.57352941176471
model_2_ptm_r1_seed4.pdb,58.79117647058823
model_3_ptm_r0_seed5.pdb,62.29941176470588
model_5_ptm_r2_seed2.pdb,67.37294117647059
model_2_ptm_r3_seed8.pdb,61.79411764705881
model_2_ptm_r0_seed0.pdb,61.244705882352946
model_4_ptm_r2_seed7.pdb,58.512941176470584
model_1_ptm_r3_seed2.pdb,62.72470588235295
model_3_ptm_r2_seed9.pdb,64.53411764705882
model_5_ptm_r3_seed6.pdb,60.59294117647057
model_3_ptm_r1_seed1.pdb,65.74058823529411
model_3_ptm_r1_seed0.pdb,59.105294117647055
model_5_ptm_r3_seed7.pdb,66.18411764705881
model_3_ptm_r2_seed8.pdb,60.03117647058824
model_1_ptm_r3_seed3.pdb,65.23588235294118
model_4_ptm_r2_seed6.pdb,64.46882352941176
model_2_ptm_r0_seed1.pdb,67.22117647058825
model_2_ptm_r3_seed9.pdb,59.40352941176471
model_1_ptm_r0_seed9.pdb,65.00058823529412
model_2_ptm_r0_seed3.pdb,58.35411764705882
model_4_ptm_r2_seed4.pdb,57.323529411764696
model_1_ptm_r3_seed1.pdb,59.90882352941176
model_5_ptm_r3_seed5.pdb,59.5735294117647
model_3_ptm_r1_seed2.pdb,57.5941176470588
model_3_ptm_r1_seed3.pdb,61.05823529411765
model_5_ptm_r3_seed4.pdb,62.72058823529413
model_1_ptm_r3_seed0.pdb,65.48588235294118
model_4_ptm_r2_seed5.pdb,66.13941176470587
model_2_ptm_r0_seed2.pdb,68.04588235294119
model_1_ptm_r0_seed8.pdb,61.88411764705884
model_4_ptm_r1_seed9.pdb,59.51647058823529
model_4_ptm_r2_seed1.pdb,60.31
model_2_ptm_r0_seed6.pdb,65.9105882352941
model_1_ptm_r3_seed4.pdb,61.27764705882352
model_5_ptm_r0_seed8.pdb,62.84823529411765
model_3_ptm_r1_seed7.pdb,61.29176470588236
model_5_ptm_r3_seed0.pdb,65.31529411764707
model_5_ptm_r3_seed1.pdb,60.53941176470589
model_3_ptm_r1_seed6.pdb,62.94294117647058
model_5_ptm_r0_seed9.pdb,65.76176470588237
model_1_ptm_r3_seed5.pdb,61.73235294117647
model_2_ptm_r0_seed7.pdb,58.443529411764715
model_4_ptm_r2_seed0.pdb,65.5535294117647
model_4_ptm_r1_seed8.pdb,65.90647058823528
model_4_ptm_r2_seed2.pdb,65.72647058823529
model_2_ptm_r0_seed5.pdb,60.75058823529413
model_1_ptm_r3_seed7.pdb,64.73470588235296
model_3_ptm_r1_seed4.pdb,59.03176470588235
model_5_ptm_r3_seed3.pdb,64.46588235294118
model_5_ptm_r3_seed2.pdb,62.61235294117649
model_3_ptm_r1_seed5.pdb,60.24235294117648
model_1_ptm_r3_seed6.pdb,62.71941176470588
model_2_ptm_r0_seed4.pdb,59.45941176470588
model_4_ptm_r2_seed3.pdb,65.91
